,SampleID,simpson,body_mass_kg,dataset,inv_simpson
313,X11166.FD.0496.deer,0.973861499789458,34.4185,Song et al,38.25774210245956
314,X11166.FD.0108.jaguar,0.9116400489522696,100.0,Song et al,11.317344431979352
315,X11166.FD.0112.jaguar,0.8959978068120968,100.0,Song et al,9.615181847110446
316,X11166.FD.0440.jaguar,0.8976763055828663,100.0,Song et al,9.772907494166411
317,X11166.FD.0083.mousedeer,0.6070072747963856,2.775,Song et al,2.544576364567277
318,X11166.FD.0084.mousedeer,0.6216246354959177,2.775,Song et al,2.642878194014164
319,X11166.FD.0425.lutung,0.9831803394116064,7.1,Song et al,59.454231834502735
320,X11166.FD.0198.meerkat,0.8804854203297868,0.7255,Song et al,8.367179993933675
321,X11166.FD.0500.meerkat,0.8243603218384911,0.7255,Song et al,5.693474336023623
322,X11166.FD.0305.guenon,0.9418729864138716,3.48498,Song et al,17.203705098633236
323,X11166.FD.0308.guenon,0.9852126672379736,3.48498,Song et al,67.62544781354914
324,X11166.FD.0291.onager,0.9913568279244888,240.0,Song et al,115.69826346895336
325,X11166.FD.0292.onager,0.9872493341051568,240.0,Song et al,78.42727652399977
326,X11166.FD.0488.squirrel,0.9833119306857953,0.36146,Song et al,59.92304928580374
327,X11166.FD.0142.loris,0.9555433317324904,0.9,Song et al,22.493813391113544
328,X11166.FD.0143.loris,0.9675725729230048,0.9,Song et al,30.838092631450994
329,X11166.FD.0241.wallaby,0.9727051848579308,16.85,Song et al,36.63699478435779
330,X11166.FD.0325.wallaby,0.956993123606453,16.85,Song et al,23.25209556837391
331,X11166.FD.0019.antelope,0.985660140683537,227.49927,Song et al,69.73569112020108
332,X11166.FD.0020.antelope,0.9873374560795386,227.49927,Song et al,78.97307257383727
333,X11166.FD.0171.antelope,0.9602354126871582,227.49927,Song et al,25.148003979838958
334,X11166.FD.0174.antelope,0.9785686490495036,227.49927,Song et al,46.660614270648054
335,X11166.FD.0065.deer,0.991131355585381,53.0,Song et al,112.75680399944886
336,X11166.FD.0066.deer,0.9902592872731002,53.0,Song et al,102.66189220819697
337,X11166.FD.0045.ass,0.9791192338831752,244.99925,Song et al,47.89096311912836
338,X11166.FD.0455.ass,0.9843290018529676,244.99925,Song et al,63.81214461373456
339,X11166.FD.01980.springbok,0.8431348780976067,31.5,Song et al,6.374903406649141
340,X11166.FD.0226.springbok,0.9785468749537743,31.5,Song et al,46.613255544135036
341,X11166.FD.0492.springbok,0.9851430059099708,31.5,Song et al,67.30836627788125
342,X11166.FD.0147.capuchin,0.8956584149286672,2.5,Song et al,9.583906544225417
343,X11166.FD.0247.capuchin,0.8194767708463793,2.5,Song et al,5.539453314060902
344,X11166.FD.0322.Vicugna,0.9870762458224406,47.499610000000004,Song et al,77.3768973210882
345,X11166.FD.03250.Vicugna,0.9880667305031612,47.499610000000004,Song et al,83.79933095996073
346,X11166.FD.0031.rhinoceros,0.9801394607163952,2949.9863100000002,Song et al,50.35110002403199
347,X11166.FD.0034.rhinoceros,0.9758631387635114,2949.9863100000002,Song et al,41.43040763263211
348,X11166.FD.18924.saki,0.9666810972645306,1.3755,Song et al,30.012993163050826
349,X11166.FD.0186.marmoset,0.9370521542844577,0.342,Song et al,15.886167169547656
350,X11166.FD.0127.tamarin,0.9048287015716204,0.575,Song et al,10.507369517003514
351,X11166.FD.0130.tamarin,0.9315516705800212,0.575,Song et al,14.609560357043842
352,X11166.FD.0133.tamarin,0.9770940851970664,0.575,Song et al,43.656846216503396
353,X11166.FD.0136.tamarin,0.9165491608393678,0.575,Song et al,11.983102986839084
354,X11166.FD.0099.wolf,0.7733516624936271,32.183330000000005,Song et al,4.412121487420493
355,X1056.Ory.afe.Cinci.1,0.9574002834182568,52.3504,Song et al,23.474334578755528
356,X1056.Ory.afe.Cinci.2,0.9379803934523874,52.3504,Song et al,16.123933311835785
357,X1056.Ory.afe.Cinci.3,0.970421744905818,52.3504,Song et al,33.80862044822579
358,X1056.Ory.afe.Colch.5,0.9578865715562068,52.3504,Song et al,23.74539516141872
359,X1056.Ory.afe.Colch.6,0.9550528623370272,52.3504,Song et al,22.248357781941593
360,X1056.Ory.afe.Colch.8,0.8808568422236006,52.3504,Song et al,8.393264192952977
361,X1056.Ory.afe.Lond.1.1,0.9750433756159712,52.3504,Song et al,40.06952160725545
362,X1056.Pro.cri.Cinci.1,0.9440523682780616,8.13939,Song et al,17.873857556116647
363,X1056.Pro.cri.Cinci.2,0.948571282058362,8.13939,Song et al,19.44438905000149
364,X11166.elephant.Hous.19269,0.9810653331347894,2915.04,Song et al,52.813181616484535
365,X11166.elephant.Hous.24329,0.9842781956295996,2915.04,Song et al,63.60593074690022
366,X11166.elephant.Hous.25332,0.969453507670734,2915.04,Song et al,32.73698299696165
367,X11166.elephant.Hous.25695,0.9786373636776922,2915.04,Song et al,46.81070186809081
368,X11166.elephant.Atl.861041,0.9830005453385388,3940.03428,Song et al,58.8254164568619
369,X11166.elephant.Atl.861004,0.9761278991449132,3940.03428,Song et al,41.88990345132999
370,X1056.Myr.tri.Mont.1.0,0.843441687729094,22.33315,Song et al,6.387396398791116
371,X1056.Myr.tri.Mont.2.0,0.8738754833346318,22.33315,Song et al,7.928672604178823
372,X1056.Myr.tri.Seat.1.04J06,0.9537184100571076,22.33315,Song et al,21.60686357650883
373,X1056.Myr.tri.Seat.1.07C04,0.9173015505167896,22.33315,Song et al,12.092125139577403
374,X1056.Myr.tri.Seat.2.03G06,0.9608749873033748,22.33315,Song et al,25.559097137015314
375,X1056.Myr.tri.Seat.24.04L12,0.9596721262976444,22.33315,Song et al,24.796744985381896
376,X1056.Pri.max.Seat.2.02V07,0.955878226791802,45.35968,Song et al,22.664546941059847
377,X1056.Pri.max.Seat.2.13B02,0.985207460388995,45.35968,Song et al,67.60164422720509
378,X1056.Cho.hof.Atlan.1.1,0.9537752909376174,4.7500100000000005,Song et al,21.63345146532882
379,X1056.Cho.hof.Atlan.2,0.962084238532852,4.7500100000000005,Song et al,26.374256016629026
380,X1056.Cho.hof.Hous.1,0.9286494045159552,4.7500100000000005,Song et al,14.015299987560965
381,X1056.Cho.did.SanDi.1,0.9686570175602954,5.16,Song et al,31.905068444706238
382,X1056.Cho.did.SanDi.2,0.9636951271585495,5.16,Song et al,27.544511844654295
383,X1056.Das.nov.Flor.2,0.8276406366950709,4.20378,Song et al,5.801831596644116
384,X1056.Das.nov.Flor.4,0.9599162170664336,4.20378,Song et al,24.94774511820325
385,X1056.Das.nov.Flori.1,0.9619722123881588,4.20378,Song et al,26.296560036761555
386,X1056.Das.nov.Flori.9,0.9266336439363384,4.20378,Song et al,13.630225809937706
387,X1056.Chae.vel.Cinci.1,0.9722383040661744,1.03001,Song et al,36.02085414319278
388,X1056.Chae.vel.Cinci.3,0.941110104146841,1.03001,Song et al,16.980841713381263
389,X1056.Eup.sex.Cinci.1.1,0.9737107378440292,4.78289,Song et al,38.03834409908989
390,X1056.Eup.sex.Mont.1.1,0.9621839575799592,4.78289,Song et al,26.443803634778178
391,X1056.Tam.tet.tet.SanDi.1,0.9236591131197802,5.51506,Song et al,13.099140458886964
392,X1056.Tam.tet.tet.SanDi.2,0.9542420139460716,5.51506,Song et al,21.854108675618765
393,X1056.Tol.mat.Cinci.1,0.951289809466801,1.2,Song et al,20.529585063282347
394,X1056.Tol.mat.Cinci.2,0.9810478980798758,1.2,Song et al,52.76459593846711
395,X1056.Tol.mat.Cinci.3,0.960287007827038,1.2,Song et al,25.180676279558597
396,X1056.Mel.urs.ino.SanDi.1,0.8775660347774121,93.13,Song et al,8.16766816448341
397,X11166.Mac.par.SanDi22.1,0.9749626694568014,4.5,Song et al,39.94036018634789
398,X11166.Mac.par.SanDi9.3,0.9576941548189486,4.5,Song et al,23.637395629857206
399,X1736.B1.0610,0.9769326728787268,580.00268,Song et al,43.35135990150225
400,X1736.B10.1109,0.9683303272327076,580.00268,Song et al,31.575949879493994
401,X1736.B11.0709,0.974636925829028,580.00268,Song et al,39.42739721766442
402,X1736.B12.0611,0.9741646804049904,580.00268,Song et al,38.70670135596701
403,X1736.B13b.1211,0.9676582492561996,580.00268,Song et al,30.9197856331785
404,X1736.B15.1110,0.9765305621325991,580.00268,Song et al,42.60860467344231
405,X1736.B16.0609,0.9680213875266382,580.00268,Song et al,31.27090022536162
406,X1736.B17.0609,0.9698100190424724,580.00268,Song et al,33.12357173748598
407,X1736.B18.0610,0.9624277327821436,580.00268,Song et al,26.615375489630924
408,X1736.B20.1210,0.9736243514859736,580.00268,Song et al,37.91375971166003
409,X1736.B24.0709,0.9654304279181776,580.00268,Song et al,28.9271732271695
410,X1736.B25.0711,0.967045734476342,580.00268,Song et al,30.345085351154204
411,X1736.B26b.0711,0.9730748711354184,580.00268,Song et al,37.14002651684385
412,X1736.B27.0510,0.9640689946935505,580.00268,Song et al,27.83111664901015
413,X1736.B28b.1111,0.9758081512826304,580.00268,Song et al,41.3362373286506
414,X1736.B3.1111,0.9808770187633932,580.00268,Song et al,52.29310156335433
415,X1736.B30.0110,0.9615495898127212,580.00268,Song et al,26.007524890614746
416,X1736.B32.0709,0.968473910037878,580.00268,Song et al,31.719759767274667
417,X1736.B33.1109,0.984213898933878,580.00268,Song et al,63.3468641693968
418,X1736.B35.0510,0.966774741654496,580.00268,Song et al,30.09758388034678
419,X1736.B39c.0611,0.9680134983615192,580.00268,Song et al,31.26318755649623
420,X1736.B4.0710,0.9817673110470992,580.00268,Song et al,54.84654526730703
421,X1736.B40b.1109,0.9668027481906692,580.00268,Song et al,30.12297541204691
422,X1736.B44.0611,0.973535125028475,580.00268,Song et al,37.78593328235831
423,X1736.B46.0611,0.961277729182712,580.00268,Song et al,25.824931722587394
424,X1736.B5.1211,0.9772972311988868,580.00268,Song et al,44.04749080433597
425,X1736.B50b.0611,0.9745652922097452,580.00268,Song et al,39.31635496843197
426,X1736.B57.0611,0.9748158520939324,580.00268,Song et al,39.707517750047465
427,X1736.B7.0510,0.9808568225006878,580.00268,Song et al,52.237931766339806
428,X1736.B8.1109,0.9777868327861868,580.00268,Song et al,45.01834386670236
429,X1736.O11.1109,0.973843906951242,580.00268,Song et al,38.23200957940791
430,X1736.O12.1111,0.963747037865034,580.00268,Song et al,27.583952899548034
431,X1736.O14.0811,0.980998354122927,580.00268,Song et al,52.62702012600817
432,X1736.O15.1109,0.9768895980371756,580.00268,Song et al,43.27055849606629
433,X1736.O16.0710,0.9682389707006268,580.00268,Song et al,31.485125704655147
434,X1736.O17b.0611,0.9752333467120424,580.00268,Song et al,40.37687241684105
435,X1736.O18.0211,0.96218269531354,580.00268,Song et al,26.442920993204357
436,X1736.O19.0510,0.9597987473978082,580.00268,Song et al,24.874846808765362
437,X1736.O20.0610,0.9685838061079888,580.00268,Song et al,31.83071773230584
438,X1736.O22.0709,0.9747155808052668,580.00268,Song et al,39.55004828460924
439,X1736.O24.1109,0.9786267921964324,580.00268,Song et al,46.78754865393125
440,X1736.O26b.1110,0.9829012207496876,580.00268,Song et al,58.483707249552744
441,X1736.O27.0611,0.9725799838074886,580.00268,Song et al,36.4697085873022
442,X1736.O29b.0111,0.9744726734112454,580.00268,Song et al,39.17370651890063
443,X1736.O31.1111,0.9779938444789156,580.00268,Song et al,45.44183099323665
444,X1736.O32c.1111,0.9698296630636192,580.00268,Song et al,33.145138621045774
445,X1736.O33.0810,0.973301842415899,580.00268,Song et al,37.45576813118781
446,X1736.O36.0809,0.9762387419148384,580.00268,Song et al,42.08531368229523
447,X1736.O37.0611,0.9655198121589784,580.00268,Song et al,29.00216218689753
448,X1736.O38.0711,0.9778915220073192,580.00268,Song et al,45.23151708277065
449,X1736.O4.0211,0.9756146300622554,580.00268,Song et al,41.008194772233495
450,X1736.O40.0610,0.9689904925698856,580.00268,Song et al,32.248174281828945
451,X1736.O41.1109,0.977731529738701,580.00268,Song et al,44.90654222162398
452,X1736.O43.1109,0.9753549976381812,580.00268,Song et al,40.576177892733675
453,X1736.O44.0210,0.9765753725904764,580.00268,Song et al,42.69011338013591
454,X1736.O45b.0709,0.9777787858377652,580.00268,Song et al,45.00204141407864
455,X1736.O48.1109,0.9818097547554407,580.00268,Song et al,54.97451994491951
456,X1736.O49.0709,0.9680765327908216,580.00268,Song et al,31.324918231704103
457,X1736.O50.1109,0.9726906687941116,580.00268,Song et al,36.61752067309437
458,X1736.O6.0710,0.9768794999058232,580.00268,Song et al,43.251659606267104
459,X1736.O7.1111,0.967602157292202,580.00268,Song et al,30.86625270142771
460,X1736.O8b.0610,0.9769735387540444,580.00268,Song et al,43.428297093442424
461,X1736.O9.1211,0.9713178751717126,580.00268,Song et al,34.86492043343189
462,X1736.R1.0811,0.9767957169722568,580.00268,Song et al,43.09549227633499
463,X1736.R10.1011,0.9739793639163392,580.00268,Song et al,38.43103592029147
464,X1736.R12.0410,0.9655148419849534,580.00268,Song et al,28.997982249745796
465,X1736.R15d.1110,0.9760454573694172,580.00268,Song et al,41.74573547162187
466,X1736.R16.0311,0.952161167754221,580.00268,Song et al,20.903520279557693
467,X1736.R17.0311,0.9746461561522176,580.00268,Song et al,39.44175116024731
468,X1736.R18.0311,0.9677925228465292,580.00268,Song et al,31.04869081284857
469,X1736.R19.0510,0.9741948959073968,580.00268,Song et al,38.752023491610025
470,X1736.R2.0310,0.9619289008716542,580.00268,Song et al,26.26664380318482
471,X1736.R20.0310,0.9734394294555786,580.00268,Song et al,37.649793641576466
472,X1736.R21c.0411,0.9577173489643992,580.00268,Song et al,23.65036192167866
473,X1736.R22.0511,0.9744186326301786,580.00268,Song et al,39.09095184566676
474,X1736.R23b.0311,0.9737448979289955,580.00268,Song et al,38.08783516802159
475,X1736.R24b.0311,0.9759036101805733,580.00268,Song et al,41.4999926334936
476,X1736.R26b.0410,0.9728205244519742,580.00268,Song et al,36.79246857552539
477,X1736.R27b.1111,0.971892916417254,580.00268,Song et al,35.57821988382547
478,X1736.R29b.0410,0.9762022939719875,580.00268,Song et al,42.02085691885145
479,X1736.R3.0410,0.9656461965841888,580.00268,Song et al,29.108858425258223
480,X1736.R30.0910,0.975527139221083,580.00268,Song et al,40.861589866170696
481,X1736.R31b.0910,0.9775046373498716,580.00268,Song et al,44.453606530068164
482,X1736.R32b.0311,0.9788807444216208,580.00268,Song et al,47.35015381052287
483,X1736.R33.1011,0.9753050592229764,580.00268,Song et al,40.494124243067986
484,X1736.R38.0510,0.9643088253131752,580.00268,Song et al,28.018130778114852
485,X1736.R39b.0311,0.9793723183002004,580.00268,Song et al,48.478545216727724
486,X1736.R40.0411,0.9608397227352918,580.00268,Song et al,25.536080688101134
487,X1736.R41.0311,0.9651778168510594,580.00268,Song et al,28.71732641583167
488,X1736.R42b.0310,0.9756416110069632,580.00268,Song et al,41.05361813073375
489,X1736.R44b.0410,0.970428608479472,580.00268,Song et al,33.81646749040589
490,X1736.R45c.1111,0.9597228536293612,580.00268,Song et al,24.82797541806433
491,X1736.R47.0411,0.9600896998074058,580.00268,Song et al,25.056188381804265
492,X1736.R50b.0311,0.9677971774539494,580.00268,Song et al,31.053178601657784
493,X1736.R51.0910,0.9846825153419608,580.00268,Song et al,65.28487035077028
494,X1736.R6b.0410,0.9746717170472038,580.00268,Song et al,39.48155513990739
495,X1736.R7b.0211,0.9712505805932456,580.00268,Song et al,34.78331112888705
496,X1736.R8b.0411,0.973713972401728,580.00268,Song et al,38.043024807055176
497,X1736.W2.0811,0.9740285134150322,580.00268,Song et al,38.50376437746135
498,X1736.W3.0910,0.9762534157619602,580.00268,Song et al,42.11131967342465
499,X1736.Y10b.0911,0.9780877255438348,580.00268,Song et al,45.636522215001875
500,X1736.Y11.0811,0.9799916177620608,580.00268,Song et al,49.979053184211665
501,X1736.Y12.0310,0.969123503893796,580.00268,Song et al,32.38709459001955
502,X1736.Y14.0910,0.9752337411702984,580.00268,Song et al,40.377515509154016
503,X1736.Y15c.1010,0.9760877432944562,580.00268,Song et al,41.81955774036846
504,X1736.Y17.0310,0.9672437525208348,580.00268,Song et al,30.52852744002672
505,X1736.Y21b.0411,0.9640763316171111,580.00268,Song et al,27.83680077829467
506,X1736.Y24b.0310,0.9661570989173108,580.00268,Song et al,29.548294265810018
507,X1736.Y27.0510,0.979596055022982,580.00268,Song et al,49.010130204053645
508,X1736.Y28.0910,0.9749884670267414,580.00268,Song et al,39.98155575146718
509,X1736.Y2b.0911,0.9799763916733808,580.00268,Song et al,49.94104877044609
510,X1736.Y30c.0311,0.967811377951164,580.00268,Song et al,31.066878180831047
511,X1736.Y31d.1111,0.9772729325703196,580.00268,Song et al,44.000397459728944
512,X1736.Y33b.0510,0.9774763152470936,580.00268,Song et al,44.397708943735786
513,X1736.Y35d.1011,0.9720136206435784,580.00268,Song et al,35.73166743952346
514,X1736.Y36.0810,0.9652611264347186,580.00268,Song et al,28.786195330162258
515,X1736.Y37b.0310,0.9747327002935756,580.00268,Song et al,39.57684483972552
516,X1736.Y39b.0511,0.977564200546522,580.00268,Song et al,44.571623225352994
517,X1736.Y4.0910,0.9618368343147126,580.00268,Song et al,26.20327695680438
518,X1736.Y40.0711,0.9700264977333444,580.00268,Song et al,33.36280128707087
519,X1736.Y42.0510,0.9761448608499196,580.00268,Song et al,41.91968840377227
520,X1736.Y43b.0811,0.9804745135590096,580.00268,Song et al,51.21511328397291
521,X1736.Y45.0310,0.970348296778558,580.00268,Song et al,33.724875516657434
522,X1736.Y46b.0311,0.980534155647311,580.00268,Song et al,51.37203307915373
523,X1736.Y47.0511,0.9734709072244044,580.00268,Song et al,37.69446654127246
524,X1736.Y6.0410,0.9676326883612132,580.00268,Song et al,30.89536786866374
525,X1736.Y9.1110,0.9767206121203216,580.00268,Song et al,42.95645595015592
526,X2182.VHBBC0005,0.9849783590339324,10.6,Song et al,66.57062316020598
527,X2182.VHBBC0006,0.9832563909633558,10.6,Song et al,59.72428033952851
528,X2182.NKF0001,0.9759575720699888,7.325,Song et al,41.59313705383887
529,X2182.NKF0002,0.9716644461954008,7.325,Song et al,35.29135187884307
530,X2182.NKF0003,0.9737533393356732,7.325,Song et al,38.10008491324583
531,X2182.VHBBC0001,0.9814033838601488,7.325,Song et al,53.77322371337615
532,X2182.VHBBC0002,0.9832216786368312,7.325,Song et al,59.60071799525578
533,X2182.NKF0004,0.9846378626673858,12.267149999999999,Song et al,65.0951087305396
534,X2182.VHBJ0018,0.9853421284375804,12.267149999999999,Song et al,68.2227290464079
535,X2182.VHBJ0020,0.9761776797768156,12.267149999999999,Song et al,41.9774392515628
536,X2182.VHMAH0001,0.9783083854922198,12.267149999999999,Song et al,46.100763944579846
537,X2182.VHPBC0007,0.9791390356876246,12.267149999999999,Song et al,47.936422546237154
538,X2182.VHPBC0026,0.9821792043579748,12.267149999999999,Song et al,56.114217349633265
539,X2182.VHYGP0001,0.9818909342645178,12.267149999999999,Song et al,55.2209602972857
540,X2182.VHBJ0019,0.9797078444927216,13.4568,Song et al,49.28012697524032
541,X2182.VHBJ0024,0.970236743983772,13.4568,Song et al,33.59847455717764
542,X2182.VHPBC0013,0.9862585338578314,13.4568,Song et al,72.77243851959034
543,X2182.VHPBC0022,0.9422756494015576,13.4568,Song et al,17.323711564231676
544,X2182.CPZF0A,0.9660480706553628,5.28494,Song et al,29.45340719371969
545,X2182.CPZF12A,0.9651630641122864,5.28494,Song et al,28.70516520807681
546,X2182.CPZF12B,0.9666919843123952,5.28494,Song et al,30.022803200856526
547,X2182.CPZF12C,0.9608257589130308,5.28494,Song et al,25.526978245218302
548,X2182.CPZF12D,0.9689722685984602,5.28494,Song et al,32.2292334898314
549,X2182.CPZF24A,0.9780736828299224,5.28494,Song et al,45.60729429585547
550,X2182.CPZF24B,0.972141819576766,5.28494,Song et al,35.896098912691066
551,X2182.CPZF24C,0.981263666745887,5.28494,Song et al,53.372235988622954
552,X2182.CPZF24D,0.9765185706016178,5.28494,Song et al,42.58684524839441
553,X2182.CPZF2C,0.9731373533231628,5.28494,Song et al,37.226413764443635
554,X2182.CPZF2D,0.9744247861789715,5.28494,Song et al,39.10035736153963
555,X2182.CPZFOB,0.9627721737312496,5.28494,Song et al,26.861627449879187
556,X2182.CPZFOD.b,0.9709475577610156,5.28494,Song et al,34.42051417825855
557,X2182.CPZX12B,0.9794654893402588,5.28494,Song et al,48.69850645920396
558,X2182.CPZX24A,0.9558847747988508,5.28494,Song et al,22.667911031630645
559,X2182.CPZX24C,0.9725634954523894,5.28494,Song et al,36.44779160059179
560,X2182.CPZX24D,0.9768173332846836,5.28494,Song et al,43.135675989307785
561,X2182.CPZXOA,0.9664732966552898,5.28494,Song et al,29.826970749803195
562,X2182.CPZXOB,0.9626986467123384,5.28494,Song et al,26.808678824282126
563,X2182.CPZXOC,0.964815151930528,5.28494,Song et al,28.42132494150648
564,X2182.CPZXOD,0.9676803389185336,5.28494,Song et al,30.940918516421114
565,X2182.Z0A,0.9453055621572528,5.28494,Song et al,18.283394791900324
566,X2182.Z0B,0.9490312992764648,5.28494,Song et al,19.619884081884038
567,X2182.Z120A,0.9647387848121738,5.28494,Song et al,28.359771342912932
568,X2182.Z180B,0.9569087884313284,5.28494,Song et al,23.206588155600294
569,X2182.Z1EA,0.95699028350701,5.28494,Song et al,23.25056014175276
570,X2182.Z1EB,0.961419576371556,5.28494,Song et al,25.91988127529874
571,X2182.Z1FA,0.9675502465857172,5.28494,Song et al,30.816875161826307
572,X2182.Z1FB,0.9731942342036726,5.28494,Song et al,37.30540688887936
573,X2182.Z1RA,0.9707840153680936,5.28494,Song et al,34.22783837680115
574,X2182.Z1RB,0.9670460500429466,5.28494,Song et al,30.345375935304624
575,X2182.Z220A,0.9491931060530604,5.28494,Song et al,19.682368322778288
576,X2182.Z220B,0.9415430615285848,5.28494,Song et al,17.106609175042394
577,X2182.Z280A,0.9514012833699358,5.28494,Song et al,20.576675051155128
578,X2182.Z2EA,0.9427374022359868,5.28494,Song et al,17.463406115823336
579,X2182.Z2EB,0.9442074692643058,5.28494,Song et al,17.92354615956205
580,X2182.Z2FA,0.9625432301594892,5.28494,Song et al,26.69744359318631
581,X2182.Z2FB,0.971185968330919,5.28494,Song et al,34.70531342106674
582,X2182.Z2RA,0.9693573387479304,5.28494,Song et al,32.63424125515404
583,X2182.Z2RB,0.9669868813045523,5.28494,Song et al,30.290988537774684
584,X2182.Z420A,0.9289069068654472,5.28494,Song et al,14.066064028292756
585,X2182.Z420B,0.948134143419105,5.28494,Song et al,19.280506790441272
586,X2182.Z480A,0.9398030272698854,5.28494,Song et al,16.612131053223752
587,X2182.Z480B,0.9464679517459216,5.28494,Song et al,18.68039861381193
588,X2182.Z4EA,0.9447909519165248,5.28494,Song et al,18.112973049055597
589,X2182.Z4EB,0.9498602927471946,5.28494,Song et al,19.94427280873382
590,X2182.Z4FA,0.9621475885287596,5.28494,Song et al,26.418396110899888
591,X2182.Z4FB,0.971388167632925,5.28494,Song et al,34.95057524350479
592,X2182.Z4RA,0.9707641346719932,5.28494,Song et al,34.20456308649223
593,X2182.Z4RB,0.973689358206556,5.28494,Song et al,38.007434704583176
594,X2182.Z820A,0.9462244921103418,5.28494,Song et al,18.59582622728355
595,X2182.Z820B,0.9439969074472732,5.28494,Song et al,17.856156765958975
596,X2182.Z880A,0.960464198475616,5.28494,Song et al,25.2935304570275
597,X2182.Z880B,0.9488506373952345,5.28494,Song et al,19.550585756601993
598,X2182.Z8EB,0.9491599715595598,5.28494,Song et al,19.669540530873494
599,X2182.Z8FA,0.969744696755285,5.28494,Song et al,33.05205675552695
600,X2182.Z8FB,0.9691179025865614,5.28494,Song et al,32.38122031066586
601,X2182.Z8RA,0.9800986737327289,5.28494,Song et al,50.24790742939361
602,X2182.Z8RB,0.9767740217681788,5.28494,Song et al,43.055237115047866
603,X2182.ZF0A.a,0.9722325449756372,5.28494,Song et al,36.01338326190181
604,X2182.ZF0C,0.9690604694644932,5.28494,Song et al,32.32111097653472
605,X2182.ZF0CN,0.9698852816777098,5.28494,Song et al,33.20635409230524
606,X2182.ZF0D,0.9699147082636046,5.28494,Song et al,33.2388334061012
607,X2182.ZF0DN,0.9703593416097248,5.28494,Song et al,33.73744222659003
608,X2182.ZF12A,0.9813635435762966,5.28494,Song et al,53.658269429810595
609,X2182.ZF12B,0.967196338638468,5.28494,Song et al,30.484401999487584
610,X2182.ZF12C.a,0.9701913023926853,5.28494,Song et al,33.547255675961175
611,X2182.ZF12CN,0.9639251752134266,5.28494,Song et al,27.720162354667536
612,X2182.ZF12D,0.9677541026123984,5.28494,Song et al,31.01169702240925
613,X2182.ZF12DN,0.97112451173464,5.28494,Song et al,34.63144902729256
614,X2182.ZF24A,0.9805053601946258,5.28494,Song et al,51.296151659304925
615,X2182.ZF24B,0.9638118079106632,5.28494,Song et al,27.63332297815067
616,X2182.ZF24C,0.9795154277554636,5.28494,Song et al,48.81722635271133
617,X2182.ZF24CN,0.9750107144723776,5.28494,Song et al,40.01715050614919
618,X2182.ZF24D.b,0.9674089516384315,5.28494,Song et al,30.6832719495825
619,X2182.ZF24DN,0.9782006983883422,5.28494,Song et al,45.87302922884569
620,X2182.ZF2A,0.9765988823025318,5.28494,Song et al,42.73300159967105
621,X2182.ZF2B.b,0.9679267175452074,5.28494,Song et al,31.178598617385177
622,X2182.ZF2C,0.970050954145214,5.28494,Song et al,33.39004537402303
623,X2182.ZF2CN,0.9675676816406308,5.28494,Song et al,30.833441782342234
624,X2182.ZF2D,0.9659556885318166,5.28494,Song et al,29.373482877882946
625,X2182.ZF2DN,0.9773617645695624,5.28494,Song et al,44.17305417079799
626,X2182.ZX0A,0.9502785762818168,5.28494,Song et al,20.112054829079604
627,X2182.ZX0B,0.9572054210398117,5.28494,Song et al,23.36744569750988
628,X2182.ZX0C,0.9581333446411366,5.28494,Song et al,23.88535676968749
629,X2182.ZX0CN,0.8669312035217233,5.28494,Song et al,7.514909779493259
630,X2182.ZX0D,0.957293700797496,5.28494,Song et al,23.415749401703405
631,X2182.ZX0DN,0.9573836372798552,5.28494,Song et al,23.465165400596213
632,X2182.ZX12B,0.9775649894630338,5.28494,Song et al,44.57319056535765
633,X2182.ZX12C,0.965750412455414,5.28494,Song et al,29.197431901864643
634,X2182.ZX12CN,0.9511708408568028,5.28494,Song et al,20.479566258091477
635,X2182.ZX12D,0.9740995159011052,5.28494,Song et al,38.60931696032167
636,X2182.ZX12DN,0.9566736124191236,5.28494,Song et al,23.080622591332432
637,X2182.ZX24C,0.960601943298598,5.28494,Song et al,25.381962556656145
638,X2182.ZX24CN,0.9548505052517188,5.28494,Song et al,22.14864209611268
639,X2182.ZX24D,0.977679066790658,5.28494,Song et al,44.80099423358642
640,X2182.ZX24DN,0.969388816516756,5.28494,Song et al,32.66779935337626
641,X2182.ZX2A,0.9556877823458236,5.28494,Song et al,22.567139559663886
642,X2182.ZX2B,0.966557474047112,5.28494,Song et al,29.902047513060033
643,X2182.ZX2C,0.975855170706741,5.28494,Song et al,41.41673514665063
644,X2182.ZX2CN,0.9687447450764214,5.28494,Song et al,31.994619862966186
645,X2182.ZX2D,0.9718805304280168,5.28494,Song et al,35.5625484840706
646,X2182.ZX2DN,0.9657295850594992,5.28494,Song et al,29.17968754496172
647,X2182.VHBBC0003,0.9342460571431952,11.00054,Song et al,15.208213478205302
648,X2182.VHBBC0004,0.9774868867283534,11.00054,Song et al,44.4185567732836
649,X2182.VHBJ0006,0.9746464717188222,11.00054,Song et al,39.44224207809338
650,X2182.VHBJ0007,0.9747508453733498,11.00054,Song et al,39.605286386282025
651,X2182.VHBJ0021,0.9699769537763954,11.00054,Song et al,33.30774607453999
652,X2182.VHBJ0023,0.9756244915186544,11.00054,Song et al,41.02478521690294
653,X11166.artic.squirrel.593,0.978800511612358,0.75999,Song et al,47.17094968116968
